cluster,sessions,duration,total_data_volume
3,1.0,85926.0,605612477.0
0,1.0,96440.0,261353718.0
0,1.0,21235.0,226128997.0
1,2.0,98477.0,1026889889.0
2,1.0,178076.0,783235520.0
3,1.0,13053.0,592768211.0
0,1.0,73247.0,237851541.0
1,2.0,322912.25,1476822071.0
0,1.0,141079.0,142506618.0
0,1.0,112331.0,435398263.0
2,1.0,245071.0,271140759.0
2,1.0,245071.0,705099652.0
0,1.0,86134.0,483681555.0
1,2.0,293548.0,995019299.0
1,2.0,313135.0,1395630682.0
1,3.0,219779.0,1198293165.0
3,1.0,82906.0,806628143.0
0,1.0,104049.0,224700937.0
1,2.0,45751.0,1053475144.0
1,2.0,86317.0,1249268622.0
0,1.0,86399.0,216795371.0
1,2.0,306413.0,982315612.0
3,1.0,99215.0,604733322.0
1,2.0,298455.0,265507528.0
1,2.0,322912.25,931576154.0
3,1.0,20656.0,851757618.0
3,1.0,35336.0,515688434.0
0,1.0,101048.0,295019848.0
0,1.0,105336.0,467813779.0
1,3.0,139336.0,1283074685.0
1,2.0,173010.0,991943554.0
0,1.0,68947.0,389059407.0
2,1.0,151005.0,661264406.0
2,1.0,169425.0,420027317.0
0,1.0,17583.0,295291546.0
0,1.0,27090.0,415836842.0
2,1.0,149530.0,387954024.0
3,1.0,65294.0,546585575.0
0,1.0,17705.0,136021222.0
2,1.0,209281.0,389289603.0
0,1.0,92300.0,99348376.0
1,2.0,272471.0,722315353.0
1,2.0,39857.0,1299718286.0
1,2.0,133761.0,614444862.0
1,3.5,322912.25,1604235968.625
2,1.0,245071.0,803804245.0
0,1.0,86399.0,526095665.0
2,1.0,138724.0,784311557.0
1,2.0,175239.0,1213720308.0
3,1.0,21176.0,562555389.0
3,1.0,110126.0,882600906.0
0,1.0,98480.0,560983667.0
0,1.0,139309.0,230065552.0
0,1.0,86408.0,170227559.0
0,1.0,91155.0,208734579.0
2,1.0,160818.0,556292564.0
3,1.0,33484.0,819188318.0
0,1.0,85804.0,436226646.0
0,1.0,25228.0,149641329.0
1,2.0,322912.25,1028930188.0
0,1.0,111510.0,376161735.0
0,1.0,86400.0,101035087.0
3,1.0,63408.0,865067780.0
2,1.0,160790.0,779045830.0
0,1.0,109776.0,423610827.0
3,1.0,18246.0,727386521.0
1,2.0,70856.0,1094579712.0
0,1.0,86399.0,57472703.0
3,1.0,49136.0,757559108.0
0,1.0,14915.0,385306376.0
0,1.0,109077.0,59638487.0
1,2.0,238276.0,919674581.0
3,1.0,50595.0,719013383.0
2,1.0,158188.0,794398339.0
3,1.0,40601.0,775071978.0
3,1.0,30337.0,886610001.0
2,1.0,159959.0,550640686.0
3,1.0,102955.0,644852702.0
1,2.0,322912.25,948836684.0
1,2.0,133610.0,440536701.0
0,1.0,86399.0,192041752.0
0,1.0,85801.0,272775636.0
0,1.0,29217.0,152425532.0
2,1.0,245071.0,412294954.0
0,1.0,91291.0,221331444.0
1,2.0,170428.0,852079046.0
2,1.0,153488.0,272513856.0
0,1.0,109535.0,293882767.0
0,1.0,86399.0,303031131.0
0,1.0,86399.0,508173104.0
2,1.0,197646.0,92482288.0
2,1.0,245071.0,920296966.0
0,1.0,86769.0,512660263.0
0,2.0,55754.0,409824072.0
0,1.0,36327.0,408585791.0
2,1.0,177756.0,673699040.0
2,1.0,165786.0,108768797.0
3,1.0,52436.0,876933780.0
1,2.0,192981.0,1068596827.0
0,1.0,51669.0,377402617.0
1,2.0,253463.0,438455003.0
1,2.0,322912.25,1278900962.0
2,1.0,154858.0,477632971.0
1,2.0,66088.0,539703959.0
3,1.0,9743.0,564933651.0
1,2.0,156289.0,781650313.0
0,1.0,138394.0,249667469.0
0,1.0,25249.0,103640576.0
0,1.0,103646.0,367851601.0
0,1.0,86276.0,465954548.0
3,1.0,27692.0,826730595.0
2,1.0,154678.0,855181101.0
0,1.0,59694.0,503521355.0
0,1.0,45775.0,303427253.0
3,1.0,58766.0,921379499.0
3,1.0,26513.0,818263609.0
0,1.0,17569.0,202190710.0
3,1.0,17398.0,654347677.0
0,1.0,86399.0,95636257.0
0,1.0,150590.0,211500606.0
3,1.0,13950.0,603864791.0
2,1.0,165461.0,823927315.0
0,1.0,21696.0,312383307.0
2,1.0,136951.0,753613331.0
0,1.0,18833.0,347831229.0
0,2.0,25252.0,182720168.0
1,2.0,101413.0,1402116664.0
2,1.0,168699.0,786145609.0
0,1.0,112737.0,244463850.0
0,1.0,55197.0,172912540.0
0,1.0,105636.0,404761247.0
2,1.0,245071.0,162570488.0
0,1.0,114150.0,511065934.0
3,1.0,86399.0,650526159.0
0,1.0,122083.0,598497277.0
3,1.0,36300.0,717278857.0
1,2.0,322912.25,1502111041.0
1,3.0,322912.25,1604235968.625
2,1.0,139986.0,738660273.0
0,1.0,137716.0,158496598.0
0,1.0,67812.0,511270384.0
3,1.0,127077.0,793274931.0
0,1.0,47773.0,133916899.0
1,2.0,113186.0,1465502195.0
1,3.5,322912.25,1604235968.625
1,2.0,88796.0,1185313082.0
0,1.0,84362.0,208438885.0
2,1.0,233276.0,290103069.0
1,2.0,85163.0,1184579456.0
2,1.0,134448.0,665219180.0
1,2.0,185605.0,962383004.0
3,1.0,103294.0,689309402.0
1,2.0,322912.25,982927468.0
0,1.0,136806.0,232355820.0
0,1.0,125681.0,320699156.0
1,3.0,322912.25,1202048389.0
3,1.0,25343.0,651822559.0
2,1.0,182431.0,917596391.0
1,2.0,62653.0,782712768.0
0,1.0,120075.0,439009845.0
0,1.0,17476.0,359636747.0
1,3.5,322912.25,1604235968.625
0,1.0,30418.0,351363638.0
3,1.0,86397.0,713979493.0
2,1.0,148805.0,416546442.0
2,1.0,137977.0,728547689.0
1,2.0,174869.0,761038705.0
3,1.0,101325.0,645460936.0
0,1.0,73050.0,396736381.0
3,1.0,86399.0,922614112.0
2,1.0,159668.0,297190486.0
1,2.0,48356.0,1255333802.0
0,1.0,92406.0,493099155.0
0,1.0,86407.0,193725436.0
1,2.0,130315.0,769298810.0
1,2.0,110763.0,489118670.0
3,1.0,106195.0,870922728.0
1,3.5,322912.25,1604235968.625
3,1.0,90852.0,605996086.0
2,1.0,173507.0,118511542.0
0,1.0,29468.0,158338405.0
0,1.0,66634.0,240634300.0
0,1.0,84551.0,69162768.0
0,1.0,123992.0,220525603.0
1,2.0,260534.0,778717146.0
3,1.0,86399.0,856318327.0
3,1.0,8604.0,703906318.0
3,1.0,107644.0,694795865.0
0,1.0,12022.0,282873910.0
3,1.0,86302.0,730415770.0
3,1.0,86399.0,853851184.0
1,2.0,266193.0,321140119.0
2,1.0,245071.0,664396395.0
2,1.0,141069.0,593086210.0
2,1.0,142414.0,594706936.0
0,1.0,99119.0,85507423.0
2,1.0,195594.0,796159518.0
1,2.0,285246.0,1604235968.625
0,1.0,95958.0,575678214.0
3,1.0,86399.0,746833169.0
0,1.0,41389.0,364585053.0
2,1.0,140429.0,476517632.0
1,2.0,111142.0,714966144.0
0,1.0,26181.0,440705832.0
1,3.0,253158.0,688644713.0
1,2.0,62633.0,1253934415.0
0,1.0,77820.0,248532713.0
0,1.0,144613.0,137336312.0
1,2.0,211558.0,687763721.0
0,1.0,86399.0,72514580.0
2,1.0,245071.0,574412712.0
3,1.0,35030.0,611027472.0
0,1.0,29404.0,101551899.0
0,1.0,97838.0,459676281.0
3,1.0,79950.0,907078412.0
3,1.0,103557.0,775193827.0
0,1.0,109200.0,188908421.0
2,1.0,161716.0,801932323.0
1,2.0,303014.0,1473491458.0
3,1.0,114737.0,637550571.0
0,1.0,14376.0,451384674.0
1,2.0,257322.0,937523716.0
0,1.0,86399.0,453849245.0
3,1.0,35332.0,569197050.0
0,1.0,78595.0,344938694.0
0,1.0,55560.0,517110836.0
0,1.0,112367.0,142877567.0
2,1.0,146100.0,612705650.0
3,1.0,56009.0,890375868.0
2,1.0,183051.0,634477833.0
2,1.0,140087.0,777004831.0
2,1.0,245071.0,752217357.0
1,2.0,322912.25,713368458.0
3,1.0,89052.0,606834593.0
1,2.0,269803.0,1412562937.0
3,1.0,86523.0,794107773.0
2,1.0,245071.0,243913965.0
0,1.0,106688.0,522255065.0
1,2.0,189469.0,1085181420.0
1,2.0,61233.0,1450043508.0
0,1.0,86399.0,408402722.0
1,2.0,179338.0,1316551898.0
0,1.0,105377.0,397211382.0
2,1.0,182009.0,661984538.0
3,1.0,23671.0,495523260.0
3,1.0,102428.0,847084365.0
3,1.0,35735.0,861717202.0
2,1.0,245071.0,124936514.0
0,1.0,121836.0,222119217.0
0,1.0,82003.0,130017372.0
2,1.0,179375.0,879442441.0
3,1.0,87033.0,840909179.0
0,1.0,86401.0,378014932.0
0,2.0,37773.0,343931971.0
0,1.0,87812.0,49123477.0
3,1.0,60135.0,777097523.0
1,2.0,69966.0,1499067311.0
1,2.0,266144.0,1537120005.0
3,1.0,15013.0,564933836.0
3,1.0,104067.0,821808656.0
1,2.0,55099.0,1604235968.625
0,1.0,36761.0,389455245.0
0,1.0,59408.0,347237422.0
0,1.0,25700.0,476999737.0
2,1.0,240466.0,432602893.0
0,1.0,64643.0,440035692.0
3,1.0,33948.0,823805714.0
1,2.0,206631.0,1063410865.0
0,1.0,133327.0,389005374.0
1,2.0,95159.0,1084528652.0
0,1.0,82634.0,304202475.0
1,2.0,223517.0,1382626474.0
1,2.0,77490.0,882395391.0
3,1.0,86400.0,911345461.0
1,2.0,180716.0,458389246.0
0,1.0,116835.0,470301634.0
0,1.0,85799.0,94356069.0
3,1.0,99821.0,925845853.0
2,1.0,134681.0,659584685.0
1,2.0,77933.0,772694156.0
0,1.0,112804.0,203869480.0
3,1.0,26693.0,626367736.0
3,1.0,114101.0,899017948.0
3,1.0,12908.0,542276558.0
0,1.0,15081.0,452121060.0
2,1.0,181055.0,657786781.0
1,2.0,259761.0,1443960382.0
1,2.0,182390.0,1072222462.0
0,1.0,44593.0,201579127.0
0,1.0,84157.0,181872762.0
0,1.0,109889.0,489276866.0
3,1.0,30572.0,540987210.0
0,1.0,84129.0,159527467.0
3,1.0,86388.0,586633613.0
2,1.0,182444.0,713743543.0
0,1.0,20855.0,130038558.0
1,2.0,322912.25,407537656.0
3,1.0,38229.0,587031097.0
0,1.0,63592.0,270024354.0
3,1.0,102411.0,607987838.0
2,1.0,131105.0,671132565.0
3,1.0,84722.0,673935017.0
1,2.0,169314.0,629418968.0
2,1.0,228444.0,163115915.0
1,2.0,129153.0,1224845739.0
2,1.0,168476.0,104351089.0
1,3.0,322912.25,924002098.0
3,1.0,67040.0,570322597.0
1,2.0,322912.25,1273393412.0
1,2.0,172799.0,894603477.0
2,1.0,135414.0,495953702.0
1,3.0,180587.0,1566685007.0
2,1.0,153551.0,610911761.0
1,3.0,322912.25,1604235968.625
1,2.0,322912.25,990988186.0
3,1.0,105581.0,884438845.0
1,2.0,153077.0,811347147.0
3,1.0,38766.0,862365144.0
0,1.0,92431.0,309314266.0
2,1.0,173132.0,495533470.0
3,1.0,90144.0,678254854.0
3,1.0,86376.0,914934024.0
2,1.0,169801.0,513227916.0
0,1.0,19703.0,275223702.0
0,1.0,15154.0,156200164.0
2,1.0,245071.0,936041753.0
0,1.0,86399.0,385380975.0
3,1.0,75167.0,595964899.0
1,2.0,184893.0,1475051861.0
0,2.0,29287.0,329953544.0
3,1.0,104101.0,718877481.0
2,1.0,147971.0,447338409.0
0,1.0,132629.0,342731811.0
3,1.0,109585.0,739745075.0
3,1.0,100654.0,690866333.0
0,1.0,48034.0,348859884.0
2,1.0,167627.0,831818878.0
0,1.0,86266.0,476665475.0
0,1.0,89269.0,280746008.0
3,1.0,23787.0,749370953.0
0,1.0,56336.0,138323446.0
3,1.0,92249.0,842062239.0
0,1.0,42483.0,367710236.0
3,1.0,35840.0,700819024.0
3,1.0,110967.0,610615933.0
0,1.0,50192.0,184911000.0
0,1.0,81674.0,264949565.0
2,1.0,146984.0,634441000.0
0,1.0,68590.0,176219039.0
3,1.0,47210.0,658790866.0
3,1.0,95417.0,905826411.0
0,1.0,86400.0,80649019.0
2,1.0,201436.0,874946389.0
1,2.0,248946.0,598836998.0
1,3.0,322912.25,1538168808.0
0,1.0,29619.0,273990406.0
1,3.5,322912.25,1604235968.625
2,1.0,170267.0,548757880.0
1,2.0,199029.0,1395421145.0
0,1.0,11657.0,343314213.0
1,3.0,276741.0,1282631862.0
1,2.0,235315.0,706209119.0
2,1.0,245071.0,387745309.0
1,2.0,297422.0,1604235968.625
3,1.0,124765.0,790797777.0
0,1.0,145630.0,195012452.0
1,2.0,233630.0,1343027228.0
3,1.0,10495.0,592023371.0
3,1.0,31641.0,837436136.0
3,1.0,86158.0,874048732.0
0,1.0,11888.0,319853884.0
0,1.0,68587.0,349738828.0
0,1.0,83118.0,348901371.0
2,1.0,145121.0,447337131.0
3,1.0,35513.0,796047872.0
2,1.0,151970.0,757237317.0
0,1.0,95018.0,391966524.0
3,1.0,58922.0,572316096.0
1,2.0,212989.0,968241818.0
3,1.0,127367.0,753430101.0
0,1.0,45126.0,272343206.0
3,1.0,32435.0,701690381.0
0,1.0,42160.0,432586615.0
3,1.0,12447.0,919297232.0
0,1.0,41265.0,405542716.0
3,1.0,31938.0,836725075.0
3,1.0,52192.0,548515446.0
3,1.0,114050.0,653235256.0
2,1.0,163646.0,686651928.0
1,2.0,193094.0,1506875370.0
3,1.0,29782.0,910519358.0
3,1.0,19288.0,606625818.0
0,1.0,146879.0,203103982.0
0,1.0,126568.0,499941414.0
0,1.0,86400.0,89910675.0
1,2.0,189688.0,941974644.0
1,2.0,322912.25,592259106.0
1,2.0,64583.0,1258515250.0
2,1.0,146175.0,481080842.0
0,1.0,66361.0,324821350.0
3,1.0,106630.0,756455695.0
1,2.0,132073.0,453464129.0
3,1.0,111722.0,721994786.0
1,2.0,160171.0,877644513.0
3,1.0,13629.0,839567648.0
3,1.0,86399.0,770952070.0
1,2.0,46359.0,1142365035.0
3,1.0,14149.0,639291515.0
1,2.0,60958.0,608945940.0
0,1.0,56107.0,134317150.0
2,1.0,176611.0,224604273.0
3,1.0,52992.0,589978916.0
3,1.0,23536.0,863509529.0
2,1.0,169502.0,155623722.0
3,1.0,97924.0,885613927.0
3,1.0,17911.0,852902881.0
2,1.0,180032.0,568094420.0
0,1.0,19412.0,350810693.0
0,1.0,163635.0,40908866.0
1,2.0,30317.0,935402428.0
0,1.0,97788.0,497256622.0
3,1.0,107883.0,828685824.0
0,1.0,99288.0,295327764.0
0,1.0,100820.0,422796850.0
1,2.0,186429.0,1302093014.0
2,1.0,166295.0,244805540.0
3,1.0,86408.0,817724771.0
3,1.0,92938.0,668530846.0
0,1.0,86020.0,212377169.0
2,1.0,148601.0,462654256.0
2,1.0,218603.0,776008961.0
3,1.0,97378.0,722559069.0
0,1.0,16653.0,198542128.0
1,2.0,62926.0,1159183912.0
1,2.0,223406.0,593276255.0
1,3.5,322912.25,1604235968.625
3,1.0,32716.0,903363381.0
3,1.0,15026.0,521478820.0
0,1.0,129597.0,388747800.0
3,1.0,25261.0,576927178.0
2,1.0,181069.0,682553519.0
0,1.0,25455.0,491044804.0
3,1.0,27039.0,761766466.0
2,1.0,156006.0,387010502.0
2,1.0,245071.0,146708403.0
1,3.5,322912.25,1604235968.625
1,2.0,256261.0,1133705859.0
2,1.0,206292.0,732261282.0
3,1.0,44900.0,857105982.0
0,1.0,105444.0,312544174.0
3,1.0,95697.0,876201965.0
0,1.0,124452.0,183779304.0
2,1.0,245071.0,260887747.0
0,1.0,87259.0,387343951.0
1,2.0,322912.25,1318394322.0
0,1.0,72884.0,215107806.0
2,1.0,216909.0,244894862.0
0,1.0,113155.0,475164210.0
3,1.0,86259.0,738947090.0
1,2.0,168526.0,1481818285.0
3,1.0,22430.0,666482244.0
0,1.0,40200.0,474508612.0
1,2.0,183479.0,1604235968.625
3,1.0,91502.0,910624183.0
1,2.0,246765.0,1062574425.0
1,2.0,180713.0,870199715.0
0,1.0,85582.0,276760890.0
3,1.0,76375.0,651308687.0
2,1.0,167992.0,811171686.0
1,2.0,126439.0,1347305185.0
2,1.0,231257.0,204295500.0
1,2.0,66051.0,1043042341.0
1,2.0,176436.0,385742676.0
2,1.0,190268.0,756375524.0
1,2.0,218968.0,1345125074.0
2,1.0,174010.0,565840757.0
1,2.0,112925.0,990748865.0
3,1.0,87585.0,659422015.0
1,2.0,163817.0,734985796.0
1,3.5,218316.0,1604235968.625
0,1.0,122724.0,442496719.0
3,1.0,26342.0,830903422.0
0,1.0,129879.0,279088980.0
3,1.0,80552.0,925441936.0
0,1.0,103220.0,368909759.0
1,2.0,108519.0,1090700785.0
0,1.0,95724.0,331507910.0
0,1.0,63937.0,331169821.0
1,2.0,184927.0,879399223.0
1,3.0,322912.25,1112086662.0
0,1.0,88035.0,300024550.0
0,1.0,86399.0,316426111.0
0,1.0,86744.0,136971167.0
3,1.0,16257.0,640406080.0
0,1.0,108719.0,318002800.0
2,1.0,215401.0,637731228.0
0,1.0,154261.0,88156285.0
0,1.0,93577.0,233446584.0
0,1.0,13304.0,134200303.0
3,1.0,86400.0,763172574.0
0,1.0,59981.0,189564413.0
3,1.0,57921.0,661753638.0
1,2.0,322912.25,795092597.0
3,1.0,33272.0,506120909.0
2,1.0,245071.0,404367837.0
0,1.0,111548.0,165231506.0
1,2.0,322912.25,818206110.0
3,1.0,86399.0,741406954.0
3,1.0,42081.0,899764292.0
1,2.0,239066.0,684254049.0
2,1.0,142439.0,434754202.0
2,1.0,144052.0,759362993.0
1,2.0,204718.0,1114664190.0
2,1.0,192371.0,578566765.0
0,1.0,27854.0,163348840.0
0,1.0,47256.0,233038518.0
1,2.0,70539.0,1562351083.0
3,1.0,29305.0,550620743.0
2,1.0,180430.0,679576105.0
0,1.0,41966.0,184562999.0
1,3.0,68251.0,1561727594.0
3,1.0,89847.0,629078536.0
0,1.0,118787.0,445317775.0
0,1.0,14030.0,451264214.0
0,1.0,98139.0,320806140.0
1,2.0,104616.0,419997201.0
3,1.0,31846.0,673165971.0
0,1.0,37121.0,482214456.0
2,1.0,132635.0,611037997.0
3,1.0,15014.0,633599201.0
0,1.0,93645.0,510804197.0
1,2.0,322912.25,1492645923.0
2,1.0,163732.0,575049885.0
2,1.0,168804.0,409890161.0
0,1.0,86399.0,534835218.0
1,2.0,114280.0,316581312.0
3,1.0,17823.0,787699452.0
2,1.0,245071.0,167002141.0
2,1.0,188228.0,589949793.0
0,1.0,123304.0,473297150.0
3,1.0,30078.0,711737612.0
2,1.0,173048.0,659803222.0
3,1.0,87687.0,647240351.0
0,1.0,85602.0,360364142.0
1,2.0,254736.0,1417724388.0
1,2.0,51020.0,1146987512.0
3,1.0,24923.0,617538280.0
0,1.0,129895.0,179343693.0
0,1.0,18211.0,261956708.0
0,1.0,110380.0,186517138.0
0,1.0,130752.0,525958209.0
2,1.0,166047.0,551255360.0
0,1.0,104041.0,575565110.0
1,2.0,36231.0,852471050.0
2,1.0,196134.0,648875841.0
1,2.0,240280.0,1362687615.0
0,1.0,86399.0,261544637.0
1,2.0,268328.0,1244634213.0
3,1.0,86399.0,700543441.0
3,1.0,73766.0,649625750.0
3,1.0,17665.0,497149430.0
2,1.0,180164.0,828526537.0
2,1.0,149476.0,778562544.0
0,1.0,7327.0,137259050.0
2,1.0,143760.0,675888379.0
1,2.0,116807.0,961895564.0
0,1.0,97608.0,412344754.0
1,2.0,56865.0,1134552067.0
1,3.0,322912.25,1604235968.625
2,1.0,160393.0,356384089.0
1,3.5,322912.25,1604235968.625
0,1.0,111665.0,186658821.0
1,3.0,322912.25,1553352583.0
1,3.5,281154.0,1604235968.625
0,1.0,95017.0,337350046.0
3,1.0,86399.0,588341318.0
1,2.0,51313.0,1299347502.0
2,1.0,167684.0,518422592.0
3,1.0,99778.0,622131252.0
2,1.0,177012.0,831951574.0
2,1.0,147888.0,680070300.0
1,2.0,212816.0,865083724.0
1,2.0,106115.0,1120495626.0
0,1.0,100428.0,492115020.0
1,2.0,78295.0,1014813522.0
0,1.0,91420.0,311252952.0
3,1.0,86399.0,859257529.0
3,1.0,96129.0,745316407.0
2,1.0,158371.0,395991385.0
2,1.0,143282.0,882516337.0
3,1.0,67311.0,707572798.0
2,1.0,180342.0,723524858.0
1,2.0,322912.25,1111197712.0
3,1.0,102997.0,826022300.0
1,2.0,213017.0,886114758.0
0,1.0,126154.0,470990173.0
3,1.0,94201.0,657139595.0
2,1.0,196606.0,598140275.0
0,1.0,30611.0,169665125.0
0,1.0,123053.0,505606910.0
0,1.0,96456.0,312240701.0
0,1.0,101151.0,547703328.0
2,1.0,245071.0,352382096.0
3,1.0,33210.0,567395753.0
2,1.0,155028.0,566519212.0
3,1.0,14596.0,577852793.0
3,1.0,136797.0,886318236.0
0,1.0,86399.0,533911420.0
3,1.0,19515.0,620093216.0
3,1.0,11518.0,532324959.0
0,1.0,101539.0,292679956.0
1,2.0,322912.25,1232083628.0
2,1.0,245071.0,130263979.0
2,1.0,166782.0,874886402.0
1,2.0,33928.0,882520639.0
1,2.0,187345.0,474838256.0
0,1.0,91929.0,160402849.0
1,2.0,182045.0,1542446924.0
2,1.0,183518.0,732771747.0
3,1.0,38685.0,590235032.0
0,1.0,97464.0,81195343.0
0,1.0,86399.0,349768733.0
1,2.0,67303.0,625280174.0
0,2.0,100165.0,217065035.0
0,1.0,102460.0,343836020.0
0,1.0,27903.0,233267701.0
2,1.0,200586.0,383507752.0
3,1.0,33923.0,619918233.0
0,1.0,92479.0,212021590.0
2,1.0,245071.0,457212403.0
3,1.0,12426.0,759613846.0
3,1.0,140528.0,882822418.0
2,1.0,154485.0,330612496.0
3,1.0,131478.0,832243272.0
3,1.0,92115.0,651046533.0
0,1.0,9580.0,332673188.0
3,1.0,44556.0,607758632.0
0,1.0,30576.0,486723272.0
0,1.0,142058.0,205563225.0
1,2.0,133176.0,311583382.0
0,1.0,30803.0,199644757.0
2,1.0,159569.0,701488229.0
1,2.0,82709.0,1027122189.0
2,1.0,161691.0,743809576.0
2,1.0,147943.0,903045619.0
2,1.0,195627.0,561159833.0
0,1.0,124590.0,221167271.0
1,2.0,240634.0,772039617.0
0,1.0,33544.0,498242448.0
0,1.0,135674.0,86204752.0
2,1.0,141305.0,423876054.0
1,3.0,242880.0,1604235968.625
0,1.0,34360.0,174362784.0
2,1.0,149155.0,742443227.0
1,3.0,316217.0,1604235968.625
0,1.0,106327.0,219058517.0
2,1.0,125251.0,634888431.0
3,1.0,26526.0,831297428.0
1,3.0,322912.25,1484579971.0
1,2.0,55703.0,1064962731.0
1,2.0,39598.0,670198640.0
0,1.0,28488.0,270553840.0
2,1.0,219160.0,305206012.0
3,1.0,95371.0,874072282.0
3,1.0,33157.0,783505189.0
1,2.0,222938.0,1546892068.0
1,2.0,62449.0,932058149.0
3,1.0,11856.0,901410983.0
2,1.0,172919.0,467248558.0
3,1.0,9938.0,586972214.0
1,2.0,234377.0,1185389897.0
3,1.0,78564.0,695645045.0
3,1.0,86399.0,631030984.0
0,1.0,105907.0,304310945.0
0,1.0,117807.0,539241680.0
0,1.0,35706.0,241409183.0
0,1.0,84639.0,400367825.0
2,1.0,134321.0,625716927.0
1,2.0,249965.0,526841317.0
2,1.0,170232.0,117189577.0
3,1.0,106600.0,648277587.0
0,1.0,119977.0,349217046.0
0,1.0,13691.0,190853053.0
1,2.0,247146.0,1040215970.0
0,1.0,116565.0,444913367.0
0,1.0,86399.0,100008599.0
0,1.0,97868.0,83445286.0
1,2.0,269116.0,1128515967.0
0,1.0,17399.0,311181638.0
1,2.0,174867.0,1110833100.0
1,3.0,322912.25,1177215791.0
1,2.0,322912.25,1512948758.0
2,1.0,129599.0,653097757.0
3,1.0,85800.0,835622753.0
0,1.0,12440.0,158831706.0
3,1.0,36440.0,805400409.0
0,1.0,106171.0,482946026.0
2,1.0,245071.0,254003617.0
3,1.0,45730.0,738432657.0
0,1.0,101573.0,237953169.0
0,1.0,143274.0,352275747.0
0,1.0,110007.0,284808112.0
2,1.0,146209.0,704286813.0
1,2.0,322912.25,782540766.0
3,1.0,143018.0,900215540.0
3,1.0,23791.0,633897379.0
3,1.0,50459.0,895573812.0
0,1.0,18891.0,342965072.0
0,1.0,26143.0,176138497.0
2,1.0,165702.0,119811962.0
1,2.0,38612.0,711405371.0
1,3.5,322912.25,1604235968.625
2,1.0,141140.0,832884565.0
2,1.0,167283.0,705754599.0
2,1.0,185827.0,902703677.0
0,1.0,107774.0,586465033.0
1,3.5,322912.25,1241267383.0
0,1.0,111013.0,263421161.0
0,1.0,103369.0,215420556.0
2,1.0,245071.0,809033629.0
0,1.0,65150.0,253340519.0
0,1.0,62698.0,346219311.0
2,1.0,172059.0,749224265.0
3,1.0,76474.0,835245930.0
3,1.0,15268.0,702002923.0
3,1.0,116266.0,633034603.0
0,1.0,72285.0,479272523.0
2,1.0,172568.0,164933490.0
1,2.0,174266.0,553060910.0
0,1.0,44515.0,158068009.0
3,1.0,86393.0,648440907.0
0,1.0,132065.0,145166795.0
0,1.0,40348.0,197876486.0
0,2.0,39551.0,417670620.0
0,1.0,86399.0,357816066.0
0,1.0,102441.0,347090793.0
1,3.5,322912.25,1604235968.625
0,1.0,97254.0,365800872.0
2,1.0,168862.0,774598670.0
1,2.0,43659.0,1106894769.0
0,1.0,99969.0,459402308.0
1,2.0,121857.0,1193343458.0
2,1.0,229070.0,599000630.0
3,1.0,12087.0,514632672.0
1,2.0,109278.0,938814791.0
2,1.0,245071.0,425938679.0
3,1.0,21322.0,646832056.0
3,1.0,48216.0,587591635.0
1,3.0,322912.25,955568262.0
0,1.0,40672.0,171024102.0
2,1.0,137915.0,515167644.0
0,1.0,51157.0,464660679.0
1,2.0,56669.0,841326281.0
1,2.0,101326.0,547804101.0
1,2.0,173165.0,345785105.0
3,1.0,22799.0,500618391.0
0,1.0,115989.0,384261637.0
1,2.0,172844.0,1130721114.0
0,1.0,26414.0,82451751.0
3,1.0,28188.0,560046954.0
0,1.0,32002.0,346533992.0
0,1.0,34376.0,464467371.0
1,2.0,281475.0,1119315638.0
3,1.0,28087.0,909652598.0
1,2.0,93415.0,979090022.0
3,1.0,105567.0,807882814.0
3,1.0,39042.0,882737628.0
0,1.0,106499.0,460663591.0
1,2.0,267940.0,1094404424.0
0,1.0,70965.0,544899939.0
0,1.0,99182.0,472610796.0
3,1.0,85198.0,621876989.0
0,1.0,86970.0,454760718.0
1,3.5,322912.25,1604235968.625
0,1.0,88397.0,520341777.0
3,1.0,83387.0,694407031.0
3,1.0,27541.0,668924933.0
0,1.0,86399.0,557969217.0
1,2.0,25482.0,1604235968.625
0,1.0,158278.0,79563297.0
1,2.0,235994.0,695853679.0
0,1.0,102316.0,541159062.0
3,1.0,31449.0,884939555.0
0,1.0,86312.0,281673775.0
3,1.0,111847.0,624778084.0
3,1.0,87904.0,634029009.0
0,1.0,105387.0,446231819.0
3,1.0,86399.0,900459364.0
1,2.0,121562.0,972143718.0
3,1.0,49614.0,640479439.0
0,1.0,144368.0,136366952.0
0,1.0,145958.0,204679078.0
3,1.0,86400.0,699735420.0
1,2.0,319782.0,1144858790.0
2,1.0,206391.0,609140739.0
1,2.0,77967.0,1094115316.0
0,1.0,86399.0,193846177.0
3,1.0,56768.0,562183453.0
0,1.0,24853.0,397873282.0
1,2.0,123479.0,1343121306.0
3,1.0,120267.0,618668383.0
1,3.5,322912.25,1604235968.625
3,1.0,23127.0,711505020.0
0,1.0,89587.0,456116828.0
0,1.0,86399.0,169446492.0
0,1.0,89607.0,549628960.0
3,1.0,34247.0,581026670.0
1,3.5,322912.25,1604235968.625
2,1.0,162641.0,500495133.0
3,1.0,27497.0,697263339.0
0,2.0,44550.0,496348272.0
0,1.0,53429.0,497087211.0
0,1.0,87465.0,341149163.0
0,1.0,150435.0,119038710.0
3,1.0,119066.0,792987251.0
